date,month,project_name,project_size,team_name,developer_name,developer_count,repository_name,commits,pull_requests,merge_conflicts,issues_resolved,bugs_reported,lines_added,lines_deleted
2025-06-22,2025-06,LearningPortal,Medium,Backend,Joko Basuki,12,learningportal-api,10,6,3,4,3,1804,1247
2025-06-23,2025-06,InventoryHub,Medium,Backend,Dewi Nugraha,9,inventoryhub-api,18,5,1,5,7,1349,708
2025-06-23,2025-06,LearningPortal,Medium,Data,Ayu Saputra,12,learningportal-recommendation,11,7,0,6,0,1433,707
2025-06-23,2025-06,LogisticsOS,Large,Frontend,Laras Wijaya,26,logisticsos-control-tower,8,1,1,3,1,1578,649
2025-06-25,2025-06,CommerceCore,Large,Frontend,Bima Santoso,18,commercecore-storefront,12,3,1,7,1,1359,637
2025-06-25,2025-06,FinSight,Large,Backend,Bagas Nugraha,20,finsight-api,3,2,0,1,0,601,277
2025-06-25,2025-06,FinSight,Large,Frontend,Bagas Basuki,20,finsight-dashboard,8,2,0,3,3,958,275
2025-06-25,2025-06,LogisticsOS,Large,Data,Hana Yuliani,26,logisticsos-forecasting,9,4,1,1,0,1295,482
2025-06-25,2025-06,LogisticsOS,Large,DevOps,Bagas Hartono,26,logisticsos-infra,4,2,1,4,0,411,200
2025-06-26,2025-06,HealthTrack,Large,Backend,Ilham Basuki,22,healthtrack-api,4,3,1,4,0,477,186
2025-06-26,2025-06,InventoryHub,Medium,Frontend,Joko Anwar,9,inventoryhub-admin,10,7,3,9,1,953,540
2025-06-26,2025-06,LogisticsOS,Large,Mobile,Gita Wijaya,26,logisticsos-driver,8,3,0,4,0,556,226
2025-06-27,2025-06,CampusPay,Small,Mobile,Naufal Nugraha,5,campuspay-mobile,7,4,1,5,0,454,151
2025-06-27,2025-06,CommerceCore,Large,Backend,Eka Mahendra,18,commercecore-api,16,4,1,8,1,1833,586
2025-06-27,2025-06,CommerceCore,Large,DevOps,Gita Permata,18,commercecore-platform,8,5,1,2,1,820,595
2025-06-27,2025-06,HealthTrack,Large,Data,Farah Yuliani,22,healthtrack-models,10,5,0,4,0,1707,629
2025-06-27,2025-06,InventoryHub,Medium,DevOps,Farah Saputra,9,inventoryhub-infra,12,8,2,6,3,1460,868
2025-06-27,2025-06,LearningPortal,Medium,Mobile,Rizky Permata,12,learningportal-mobile,13,5,1,5,2,1442,428
2025-06-28,2025-06,AuthFlow,Small,Backend,Fikri Firmansyah,4,authflow-api,16,8,2,4,3,1925,608
2025-06-28,2025-06,CampusPay,Small,Backend,Alya Lestari,5,campuspay-api,10,5,1,5,1,1340,329
2025-06-28,2025-06,InventoryHub,Medium,DevOps,Made Yuliani,9,inventoryhub-infra,13,4,2,5,2,1069,354
2025-06-28,2025-06,LearningPortal,Medium,Mobile,Alya Ramadhan,12,learningportal-mobile,14,3,0,10,2,2435,1032
2025-06-29,2025-06,LogisticsOS,Large,Backend,Laras Permata,26,logisticsos-routing,10,3,1,6,2,1811,1053
2025-06-30,2025-06,FinSight,Large,Data,Joko Wijaya,20,finsight-pipeline,7,3,1,2,1,699,290
2025-06-30,2025-06,FinSight,Large,DevOps,Hana Pratama,20,finsight-platform,2,2,1,5,1,395,136
2025-06-30,2025-06,InventoryHub,Medium,Backend,Naufal Wijaya,9,inventoryhub-api,9,8,0,1,0,1177,296
2025-06-30,2025-06,LogisticsOS,Large,Data,Laras Kusuma,26,logisticsos-forecasting,12,3,3,0,3,1540,716
2025-07-01,2025-07,CommerceCore,Large,DevOps,Nadia Adinata,18,commercecore-platform,11,5,2,3,2,1388,360
2025-07-01,2025-07,CommerceCore,Large,DevOps,Gita Permata,18,commercecore-platform,18,8,1,2,6,1504,560
2025-07-01,2025-07,CommerceCore,Large,Frontend,Farah Pratama,18,commercecore-storefront,16,5,0,4,2,2336,1603
2025-07-01,2025-07,FinSight,Large,Frontend,Vina Anwar,20,finsight-dashboard,7,3,0,3,2,643,214
2025-07-01,2025-07,HealthTrack,Large,Backend,Nadia Pratama,22,healthtrack-api,9,6,0,0,2,1577,931
2025-07-01,2025-07,InventoryHub,Medium,Frontend,Eka Adinata,9,inventoryhub-admin,13,1,0,6,1,1676,492
2025-07-01,2025-07,LogisticsOS,Large,Data,Laras Kusuma,26,logisticsos-forecasting,5,5,2,6,0,463,125
2025-07-02,2025-07,FinSight,Large,Data,Joko Wijaya,20,finsight-pipeline,7,3,0,3,3,722,182
2025-07-02,2025-07,HealthTrack,Large,Data,Farah Yuliani,22,healthtrack-models,6,3,2,4,1,481,222
2025-07-02,2025-07,InventoryHub,Medium,Backend,Dewi Nugraha,9,inventoryhub-api,14,6,1,5,2,1250,525
2025-07-03,2025-07,CommerceCore,Large,Backend,Arif Saputra,18,commercecore-payment,14,4,0,4,4,2353,1366
2025-07-03,2025-07,FinSight,Large,Frontend,Ayu Kusuma,20,finsight-dashboard,10,4,1,8,3,1356,457
2025-07-03,2025-07,LearningPortal,Medium,Data,Arif Basuki,12,learningportal-recommendation,16,11,3,5,2,1756,755
2025-07-04,2025-07,CampusPay,Small,Mobile,Citra Saputra,5,campuspay-mobile,9,6,1,8,0,1174,443
2025-07-04,2025-07,FinSight,Large,Backend,Hana Permata,20,finsight-risk-engine,5,3,1,2,1,715,355
2025-07-04,2025-07,LogisticsOS,Large,Backend,Laras Permata,26,logisticsos-api,8,4,1,6,2,1718,912
2025-07-04,2025-07,LogisticsOS,Large,Data,Hana Yuliani,26,logisticsos-forecasting,11,1,0,5,0,1288,568
2025-07-04,2025-07,LogisticsOS,Large,DevOps,Bagas Hartono,26,logisticsos-infra,6,5,3,2,1,1114,507
2025-07-04,2025-07,LogisticsOS,Large,Frontend,Citra Pratama,26,logisticsos-control-tower,9,3,1,4,4,641,262
2025-07-05,2025-07,CommerceCore,Large,Mobile,Ayu Ramadhan,18,commercecore-mobile,13,4,2,4,0,1866,748
2025-07-05,2025-07,HealthTrack,Large,Data,Bima Wijaya,22,healthtrack-models,8,4,0,5,1,1172,451
2025-07-05,2025-07,LogisticsOS,Large,Backend,Hana Adinata,26,logisticsos-routing,7,3,2,4,2,1083,344
2025-07-05,2025-07,LogisticsOS,Large,DevOps,Gita Adinata,26,logisticsos-infra,8,4,2,7,2,1729,978
2025-07-05,2025-07,SupportSuite,Medium,Frontend,Alya Hartono,10,supportsuite-console,11,3,0,6,1,1344,700
2025-07-06,2025-07,CommerceCore,Large,Backend,Made Lestari,18,commercecore-api,7,4,1,4,0,560,260
2025-07-06,2025-07,HealthTrack,Large,Backend,Ilham Basuki,22,healthtrack-integration,7,4,1,6,2,960,629
2025-07-06,2025-07,HealthTrack,Large,Backend,Putri Yuliani,22,healthtrack-api,14,4,1,5,0,1737,1023
2025-07-06,2025-07,LogisticsOS,Large,Backend,Laras Hartono,26,logisticsos-routing,9,4,2,4,4,1925,727
2025-07-07,2025-07,InventoryHub,Medium,Data,Farah Basuki,9,inventoryhub-reporting,13,6,1,6,1,2012,656
2025-07-08,2025-07,HealthTrack,Large,Data,Ilham Wijaya,22,healthtrack-models,5,4,1,5,0,668,423
2025-07-08,2025-07,InventoryHub,Medium,Backend,Naufal Wijaya,9,inventoryhub-api,17,8,1,7,1,1737,1023
2025-07-08,2025-07,InventoryHub,Medium,Frontend,Joko Anwar,9,inventoryhub-admin,16,12,2,6,4,1099,585
2025-07-08,2025-07,LogisticsOS,Large,Data,Ayu Basuki,26,logisticsos-forecasting,8,5,2,3,1,475,138
2025-07-08,2025-07,SupportSuite,Medium,Data,Joko Adinata,10,supportsuite-insights,13,4,3,0,1,725,333
2025-07-09,2025-07,FinSight,Large,Backend,Bagas Nugraha,20,finsight-api,9,5,0,6,3,1806,843
2025-07-09,2025-07,FinSight,Large,Backend,Raka Lestari,20,finsight-api,8,2,1,2,2,1518,505
2025-07-09,2025-07,HealthTrack,Large,Mobile,Raka Hartono,22,healthtrack-mobile,7,3,0,3,1,763,333
2025-07-09,2025-07,LogisticsOS,Large,Frontend,Ilham Firmansyah,26,logisticsos-control-tower,11,2,1,4,1,1625,820
2025-07-09,2025-07,LogisticsOS,Large,Mobile,Nadia Permata,26,logisticsos-driver,7,4,3,6,1,1576,563
2025-07-10,2025-07,CommerceCore,Large,Data,Bagas Saputra,18,commercecore-warehouse,7,3,1,6,0,346,162
2025-07-10,2025-07,FinSight,Large,Backend,Ilham Mahendra,20,finsight-risk-engine,7,6,3,4,1,682,221
2025-07-10,2025-07,LearningPortal,Medium,Mobile,Alya Ramadhan,12,learningportal-mobile,15,4,0,5,2,837,424
2025-07-10,2025-07,SupportSuite,Medium,DevOps,Gita Ramadhan,10,supportsuite-ops,18,8,2,5,6,3004,1489
2025-07-11,2025-07,CommerceCore,Large,Frontend,Alya Basuki,18,commercecore-storefront,10,1,1,5,3,1207,701
2025-07-11,2025-07,FinSight,Large,DevOps,Joko Mahendra,20,finsight-platform,5,1,0,3,1,1037,215
2025-07-12,2025-07,CommerceCore,Large,Backend,Karina Lestari,18,commercecore-api,8,7,1,6,2,1294,384
2025-07-12,2025-07,FinSight,Large,DevOps,Andi Yuliani,20,finsight-platform,9,3,1,4,2,1298,412
2025-07-12,2025-07,LearningPortal,Medium,Mobile,Tegar Santoso,12,learningportal-mobile,12,3,2,6,3,1878,528
2025-07-12,2025-07,LogisticsOS,Large,Mobile,Tegar Basuki,26,logisticsos-driver,8,3,2,4,1,1445,376
2025-07-12,2025-07,SupportSuite,Medium,Frontend,Putri Lestari,10,supportsuite-console,14,3,0,6,2,1345,766
2025-07-13,2025-07,AuthFlow,Small,Backend,Arif Kusuma,4,authflow-api,18,6,1,7,5,2531,1240
2025-07-13,2025-07,CommerceCore,Large,Mobile,Karina Santoso,18,commercecore-mobile,4,6,3,3,3,523,230
2025-07-13,2025-07,HealthTrack,Large,Data,Dewi Yuliani,22,healthtrack-models,8,3,0,6,0,1268,680
2025-07-13,2025-07,LearningPortal,Medium,Backend,Joko Basuki,12,learningportal-api,12,5,1,1,2,1850,615
2025-07-13,2025-07,LearningPortal,Medium,Frontend,Eka Anwar,12,learningportal-web,8,4,0,3,1,716,443
2025-07-13,2025-07,LogisticsOS,Large,Frontend,Rizky Saputra,26,logisticsos-control-tower,8,5,1,5,1,737,328
2025-07-14,2025-07,HealthTrack,Large,DevOps,Raka Santoso,22,healthtrack-platform,12,8,2,8,3,1335,361
2025-07-14,2025-07,LearningPortal,Medium,Frontend,Dimas Yuliani,12,learningportal-web,13,7,3,7,0,1366,507
2025-07-14,2025-07,LogisticsOS,Large,Mobile,Laras Santoso,26,logisticsos-driver,8,6,2,2,1,379,234
2025-07-15,2025-07,CampusPay,Small,Backend,Alya Lestari,5,campuspay-api,19,13,0,6,2,2317,1292
2025-07-15,2025-07,CampusPay,Small,Data,Farah Permata,5,campuspay-analytics,18,13,1,9,2,1263,304
2025-07-15,2025-07,InventoryHub,Medium,DevOps,Farah Saputra,9,inventoryhub-infra,18,6,1,6,3,1967,504
2025-07-15,2025-07,SupportSuite,Medium,Backend,Citra Hartono,10,supportsuite-api,7,5,0,3,2,340,172
2025-07-16,2025-07,CommerceCore,Large,Mobile,Rani Santoso,18,commercecore-mobile,7,3,0,1,0,1046,318
2025-07-16,2025-07,LogisticsOS,Large,Backend,Eka Ramadhan,26,logisticsos-routing,5,2,1,4,1,711,352
2025-07-17,2025-07,AuthFlow,Small,Frontend,Arif Permata,4,authflow-web,7,4,1,6,1,762,306
2025-07-17,2025-07,CommerceCore,Large,Data,Rani Nugraha,18,commercecore-warehouse,10,4,1,3,3,1736,717
2025-07-17,2025-07,CommerceCore,Large,Frontend,Bima Santoso,18,commercecore-storefront,9,8,2,5,1,467,231
2025-07-17,2025-07,HealthTrack,Large,Backend,Salsa Permata,22,healthtrack-api,6,3,0,5,3,681,336
2025-07-17,2025-07,HealthTrack,Large,Frontend,Putri Santoso,22,healthtrack-clinic,15,3,1,0,3,2582,694
2025-07-17,2025-07,HealthTrack,Large,Frontend,Raka Pratama,22,healthtrack-clinic,15,3,2,5,2,2546,887
2025-07-17,2025-07,LearningPortal,Medium,Data,Ayu Saputra,12,learningportal-recommendation,18,7,0,7,2,1431,580
2025-07-17,2025-07,SupportSuite,Medium,DevOps,Bima Nugraha,10,supportsuite-ops,9,4,0,0,2,1192,570
2025-07-17,2025-07,SupportSuite,Medium,Frontend,Eka Santoso,10,supportsuite-console,13,2,0,5,2,1015,306
2025-07-18,2025-07,CommerceCore,Large,Mobile,Karina Mahendra,18,commercecore-mobile,15,12,3,6,2,2183,721
2025-07-18,2025-07,FinSight,Large,DevOps,Joko Kusuma,20,finsight-platform,4,1,0,1,1,735,336
2025-07-18,2025-07,HealthTrack,Large,Mobile,Nadia Firmansyah,22,healthtrack-mobile,4,2,2,0,0,496,302
2025-07-18,2025-07,InventoryHub,Medium,DevOps,Made Yuliani,9,inventoryhub-infra,14,3,0,4,2,1232,502
2025-07-18,2025-07,LogisticsOS,Large,DevOps,Andi Pratama,26,logisticsos-infra,8,2,0,7,0,1571,585
2025-07-19,2025-07,FinSight,Large,Frontend,Gita Hartono,20,finsight-dashboard,7,7,1,6,1,1031,663
2025-07-19,2025-07,HealthTrack,Large,DevOps,Nadia Nugraha,22,healthtrack-platform,12,7,1,9,1,1910,841
2025-07-19,2025-07,HealthTrack,Large,DevOps,Putri Kusuma,22,healthtrack-platform,13,6,0,4,1,1969,835
2025-07-19,2025-07,HealthTrack,Large,Frontend,Vina Basuki,22,healthtrack-clinic,13,3,1,5,1,2177,872
2025-07-19,2025-07,LogisticsOS,Large,DevOps,Arif Lestari,26,logisticsos-infra,7,4,1,2,2,1317,335
2025-07-20,2025-07,CampusPay,Small,Mobile,Naufal Nugraha,5,campuspay-mobile,17,7,0,9,2,844,318
2025-07-20,2025-07,FinSight,Large,Data,Bagas Pratama,20,finsight-pipeline,7,4,1,4,1,602,231
2025-07-20,2025-07,FinSight,Large,Frontend,Bagas Basuki,20,finsight-dashboard,5,4,2,3,1,1005,800
2025-07-20,2025-07,SupportSuite,Medium,Backend,Salsa Anwar,10,supportsuite-api,12,3,0,5,1,1763,503
2025-07-21,2025-07,FinSight,Large,DevOps,Hana Pratama,20,finsight-platform,10,5,3,4,4,1533,467
2025-07-21,2025-07,HealthTrack,Large,DevOps,Bagas Kusuma,22,healthtrack-platform,13,3,2,3,2,1519,904
2025-07-21,2025-07,HealthTrack,Large,Frontend,Dimas Basuki,22,healthtrack-clinic,10,3,1,1,1,1162,876
2025-07-21,2025-07,HealthTrack,Large,Mobile,Eka Kusuma,22,healthtrack-mobile,13,1,0,7,1,1387,823
2025-07-21,2025-07,InventoryHub,Medium,Backend,Fikri Ramadhan,9,inventoryhub-api,22,8,2,8,2,2721,836
2025-07-22,2025-07,LearningPortal,Medium,Backend,Eka Yuliani,12,learningportal-api,10,3,1,3,2,1568,847
2025-07-22,2025-07,LogisticsOS,Large,DevOps,Bima Saputra,26,logisticsos-infra,8,4,2,3,1,887,207
2025-07-22,2025-07,LogisticsOS,Large,Frontend,Laras Wijaya,26,logisticsos-control-tower,6,2,0,2,2,677,295
2025-07-23,2025-07,HealthTrack,Large,Mobile,Citra Adinata,22,healthtrack-mobile,16,6,0,5,3,2233,1240
2025-07-23,2025-07,LearningPortal,Medium,Data,Raka Anwar,12,learningportal-recommendation,13,4,1,5,3,1171,430
2025-07-23,2025-07,LogisticsOS,Large,Backend,Ilham Anwar,26,logisticsos-routing,5,3,3,1,0,726,454
2025-07-23,2025-07,LogisticsOS,Large,Data,Hana Santoso,26,logisticsos-forecasting,8,4,1,4,1,1769,952
2025-07-24,2025-07,FinSight,Large,DevOps,Rani Lestari,20,finsight-platform,9,3,1,5,0,1728,545
2025-07-24,2025-07,FinSight,Large,Frontend,Naufal Hartono,20,finsight-dashboard,8,2,1,4,2,1677,583
2025-07-24,2025-07,InventoryHub,Medium,Data,Salsa Yuliani,9,inventoryhub-reporting,14,6,2,7,1,2272,1019
2025-07-24,2025-07,LogisticsOS,Large,Frontend,Naufal Basuki,26,logisticsos-control-tower,6,4,2,5,3,995,308
2025-07-25,2025-07,CampusPay,Small,Backend,Karina Pratama,5,campuspay-api,10,7,0,6,2,1116,435
2025-07-25,2025-07,CommerceCore,Large,Data,Putri Wijaya,18,commercecore-warehouse,16,5,2,10,2,3528,1512
2025-07-25,2025-07,FinSight,Large,Data,Fikri Anwar,20,finsight-pipeline,7,3,3,1,3,917,563
2025-07-25,2025-07,LearningPortal,Medium,Frontend,Bima Permata,12,learningportal-web,16,3,0,4,3,2361,938
2025-07-25,2025-07,LearningPortal,Medium,Mobile,Rizky Permata,12,learningportal-mobile,11,7,1,9,0,1381,1014
2025-07-26,2025-07,AuthFlow,Small,Backend,Fikri Firmansyah,4,authflow-api,15,7,2,6,3,1258,648
2025-07-26,2025-07,LogisticsOS,Large,Backend,Dimas Kusuma,26,logisticsos-routing,9,4,2,3,3,1421,530
2025-07-26,2025-07,LogisticsOS,Large,Mobile,Ilham Permata,26,logisticsos-driver,12,5,1,3,4,2511,1304
2025-07-27,2025-07,HealthTrack,Large,Backend,Fikri Santoso,22,healthtrack-integration,7,8,3,3,0,1421,521
2025-07-27,2025-07,LogisticsOS,Large,Data,Bima Kusuma,26,logisticsos-forecasting,9,3,2,2,1,949,471
2025-07-27,2025-07,LogisticsOS,Large,Mobile,Gita Wijaya,26,logisticsos-driver,8,1,1,6,0,1605,466
2025-07-28,2025-07,CommerceCore,Large,Backend,Eka Mahendra,18,commercecore-payment,11,5,1,6,1,1324,229
2025-07-29,2025-07,AuthFlow,Small,DevOps,Laras Nugraha,4,authflow-infra,12,8,1,8,1,1558,848
2025-07-29,2025-07,SupportSuite,Medium,Backend,Laras Lestari,10,supportsuite-api,10,7,1,3,0,1237,612
2025-07-29,2025-07,SupportSuite,Medium,Data,Alya Mahendra,10,supportsuite-insights,10,3,0,3,1,421,195
2025-07-30,2025-07,CommerceCore,Large,DevOps,Andi Kusuma,18,commercecore-platform,17,7,3,3,2,1313,677
2025-07-30,2025-07,CommerceCore,Large,Frontend,Farah Firmansyah,18,commercecore-storefront,13,5,0,6,1,1348,723
2025-07-30,2025-07,FinSight,Large,Data,Alya Pratama,20,finsight-pipeline,5,5,2,7,1,1209,224
2025-07-30,2025-07,FinSight,Large,Data,Hana Hartono,20,finsight-pipeline,3,2,1,6,0,488,207
2025-07-30,2025-07,HealthTrack,Large,Frontend,Dimas Anwar,22,healthtrack-clinic,5,2,0,3,1,917,675
2025-07-30,2025-07,LearningPortal,Medium,Backend,Eka Permata,12,learningportal-api,10,5,0,5,1,966,524
2025-07-31,2025-07,FinSight,Large,Backend,Hana Mahendra,20,finsight-risk-engine,3,3,2,3,0,314,143
2025-08-01,2025-08,HealthTrack,Large,Mobile,Eka Kusuma,22,healthtrack-mobile,7,3,1,4,1,647,262
2025-08-01,2025-08,LearningPortal,Medium,Backend,Joko Basuki,12,learningportal-api,3,2,1,3,1,448,179
2025-08-01,2025-08,SupportSuite,Medium,Data,Alya Mahendra,10,supportsuite-insights,3,1,1,1,0,352,62
2025-08-02,2025-08,AuthFlow,Small,Frontend,Arif Permata,4,authflow-web,11,6,0,8,0,1030,570
2025-08-02,2025-08,CampusPay,Small,Mobile,Citra Saputra,5,campuspay-mobile,20,4,0,10,1,2680,1305
2025-08-02,2025-08,LogisticsOS,Large,Data,Laras Kusuma,26,logisticsos-forecasting,7,3,1,4,0,1343,550
2025-08-02,2025-08,SupportSuite,Medium,DevOps,Gita Ramadhan,10,supportsuite-ops,8,3,0,4,2,658,341
2025-08-02,2025-08,SupportSuite,Medium,Frontend,Eka Santoso,10,supportsuite-console,6,3,1,3,2,1032,408
2025-08-03,2025-08,AuthFlow,Small,Backend,Arif Kusuma,4,authflow-api,6,4,1,4,0,374,194
2025-08-03,2025-08,CampusPay,Small,Backend,Karina Pratama,5,campuspay-api,20,5,0,8,2,1884,1104
2025-08-03,2025-08,HealthTrack,Large,Backend,Salsa Permata,22,healthtrack-api,8,3,1,3,1,727,385
2025-08-03,2025-08,HealthTrack,Large,Mobile,Citra Adinata,22,healthtrack-mobile,8,4,2,6,1,1402,602
2025-08-03,2025-08,InventoryHub,Medium,DevOps,Made Yuliani,9,inventoryhub-infra,10,4,0,4,2,1129,583
2025-08-03,2025-08,LogisticsOS,Large,Data,Hana Yuliani,26,logisticsos-forecasting,5,4,2,3,1,692,267
2025-08-04,2025-08,CampusPay,Small,Backend,Alya Lestari,5,campuspay-api,14,8,0,7,1,1344,367
2025-08-04,2025-08,CommerceCore,Large,Frontend,Farah Firmansyah,18,commercecore-storefront,3,1,0,0,0,490,256
2025-08-04,2025-08,LogisticsOS,Large,Backend,Hana Adinata,26,logisticsos-routing,8,3,0,6,2,1116,567
2025-08-04,2025-08,LogisticsOS,Large,Data,Hana Santoso,26,logisticsos-forecasting,7,4,2,3,1,680,272
2025-08-05,2025-08,CommerceCore,Large,Data,Bagas Saputra,18,commercecore-warehouse,10,5,2,4,2,1504,450
2025-08-05,2025-08,CommerceCore,Large,Frontend,Farah Pratama,18,commercecore-storefront,6,5,0,6,0,803,299
2025-08-05,2025-08,HealthTrack,Large,Mobile,Raka Hartono,22,healthtrack-mobile,3,1,0,2,0,323,158
2025-08-05,2025-08,LearningPortal,Medium,Mobile,Rizky Permata,12,learningportal-mobile,10,4,0,4,1,687,421
2025-08-06,2025-08,CommerceCore,Large,Backend,Karina Lestari,18,commercecore-api,8,3,1,3,2,344,163
2025-08-06,2025-08,FinSight,Large,Backend,Ilham Mahendra,20,finsight-risk-engine,3,2,0,0,0,571,261
2025-08-06,2025-08,LearningPortal,Medium,Frontend,Bima Permata,12,learningportal-web,10,6,0,4,4,693,361
2025-08-06,2025-08,LogisticsOS,Large,Backend,Ilham Anwar,26,logisticsos-routing,2,4,1,1,0,141,64
2025-08-06,2025-08,LogisticsOS,Large,Frontend,Ilham Firmansyah,26,logisticsos-control-tower,5,3,1,5,0,720,176
2025-08-07,2025-08,CampusPay,Small,Data,Farah Permata,5,campuspay-analytics,14,3,1,10,0,1682,576
2025-08-07,2025-08,CommerceCore,Large,Backend,Eka Mahendra,18,commercecore-payment,20,5,1,8,0,3085,2041
2025-08-07,2025-08,LogisticsOS,Large,Frontend,Rizky Saputra,26,logisticsos-control-tower,9,3,1,6,1,2104,1137
2025-08-08,2025-08,AuthFlow,Small,Backend,Fikri Firmansyah,4,authflow-api,10,6,0,7,2,1116,661
2025-08-08,2025-08,FinSight,Large,Backend,Hana Mahendra,20,finsight-risk-engine,5,3,1,4,3,744,469
2025-08-08,2025-08,FinSight,Large,Data,Fikri Anwar,20,finsight-pipeline,5,2,0,4,0,967,349
2025-08-08,2025-08,HealthTrack,Large,Frontend,Vina Basuki,22,healthtrack-clinic,10,4,2,3,1,1111,791
2025-08-08,2025-08,LogisticsOS,Large,Mobile,Laras Santoso,26,logisticsos-driver,6,2,1,2,0,607,194
2025-08-09,2025-08,FinSight,Large,Data,Joko Wijaya,20,finsight-pipeline,5,2,0,4,2,668,214
2025-08-09,2025-08,HealthTrack,Large,Backend,Ilham Basuki,22,healthtrack-integration,6,2,1,3,1,1141,659
2025-08-09,2025-08,LogisticsOS,Large,Mobile,Tegar Basuki,26,logisticsos-driver,9,4,0,3,2,996,351
2025-08-10,2025-08,HealthTrack,Large,Data,Farah Yuliani,22,healthtrack-models,11,3,0,5,4,857,174
2025-08-11,2025-08,CommerceCore,Large,Backend,Made Lestari,18,commercecore-api,11,2,0,5,1,1144,528
2025-08-11,2025-08,LearningPortal,Medium,Data,Raka Anwar,12,learningportal-recommendation,8,7,0,7,2,514,195
2025-08-11,2025-08,SupportSuite,Medium,Data,Joko Adinata,10,supportsuite-insights,10,5,1,2,2,1656,567
2025-08-12,2025-08,CommerceCore,Large,DevOps,Andi Kusuma,18,commercecore-platform,10,5,0,6,1,1223,467
2025-08-12,2025-08,CommerceCore,Large,Mobile,Karina Santoso,18,commercecore-mobile,10,3,2,2,0,1276,710
2025-08-12,2025-08,HealthTrack,Large,Frontend,Dimas Anwar,22,healthtrack-clinic,8,3,1,3,0,505,277
2025-08-12,2025-08,SupportSuite,Medium,Backend,Laras Lestari,10,supportsuite-api,10,7,0,2,0,1162,546
2025-08-13,2025-08,CommerceCore,Large,Data,Rani Nugraha,18,commercecore-warehouse,8,4,0,4,1,1290,543
2025-08-13,2025-08,FinSight,Large,Data,Alya Pratama,20,finsight-pipeline,6,4,1,0,0,1086,497
2025-08-13,2025-08,LearningPortal,Medium,Mobile,Tegar Santoso,12,learningportal-mobile,22,3,1,4,2,3009,731
2025-08-14,2025-08,CommerceCore,Large,DevOps,Gita Permata,18,commercecore-platform,6,3,1,3,0,308,121
2025-08-14,2025-08,HealthTrack,Large,Backend,Nadia Pratama,22,healthtrack-integration,5,2,2,2,1,733,452
2025-08-14,2025-08,InventoryHub,Medium,Backend,Dewi Nugraha,9,inventoryhub-api,13,5,0,5,0,512,233
2025-08-14,2025-08,SupportSuite,Medium,Frontend,Putri Lestari,10,supportsuite-console,5,4,0,3,1,838,321
2025-08-15,2025-08,CommerceCore,Large,Frontend,Alya Basuki,18,commercecore-storefront,14,8,1,3,3,2266,755
2025-08-15,2025-08,HealthTrack,Large,DevOps,Nadia Nugraha,22,healthtrack-platform,8,5,1,5,1,950,497
2025-08-15,2025-08,LearningPortal,Medium,Data,Ayu Saputra,12,learningportal-recommendation,11,5,2,5,1,1624,667
2025-08-16,2025-08,HealthTrack,Large,Backend,Putri Yuliani,22,healthtrack-integration,4,4,3,2,0,534,280
2025-08-16,2025-08,InventoryHub,Medium,Backend,Fikri Ramadhan,9,inventoryhub-api,16,3,1,2,3,2412,1722
2025-08-16,2025-08,InventoryHub,Medium,Data,Salsa Yuliani,9,inventoryhub-reporting,11,4,0,5,3,686,429
2025-08-17,2025-08,FinSight,Large,Frontend,Naufal Hartono,20,finsight-dashboard,10,3,1,4,0,1377,776
2025-08-17,2025-08,InventoryHub,Medium,Backend,Naufal Wijaya,9,inventoryhub-api,10,3,0,5,3,1132,193
2025-08-17,2025-08,LogisticsOS,Large,DevOps,Gita Adinata,26,logisticsos-infra,7,0,0,5,1,448,236
2025-08-17,2025-08,LogisticsOS,Large,DevOps,Bagas Hartono,26,logisticsos-infra,8,1,1,2,1,1783,1024
2025-08-18,2025-08,FinSight,Large,Backend,Raka Lestari,20,finsight-api,3,0,0,1,0,168,78
2025-08-18,2025-08,FinSight,Large,Frontend,Vina Anwar,20,finsight-dashboard,7,2,1,1,2,855,391
2025-08-18,2025-08,HealthTrack,Large,DevOps,Putri Kusuma,22,healthtrack-platform,9,4,2,4,0,1903,397
2025-08-18,2025-08,InventoryHub,Medium,Frontend,Joko Anwar,9,inventoryhub-admin,10,1,0,2,0,1452,415
2025-08-18,2025-08,LearningPortal,Medium,Data,Arif Basuki,12,learningportal-recommendation,11,8,4,5,0,1349,1062
2025-08-18,2025-08,LogisticsOS,Large,Frontend,Citra Pratama,26,logisticsos-control-tower,7,3,0,4,4,866,192
